start	end	rec_rate	freq_modern	freq_ancient
72618825	72638825	0.15499359658778072	0.0	0.0
72638825	72658825	0.06418597203596574	0.0	0.0
72658825	72678825	0.016160747365316135	0.0	0.0
72678825	72698825	0.013589933536822224	0.0	0.0
72698825	72718825	0.024508395362038783	0.0	0.0
72718825	72738825	0.029543365213537152	0.0	0.0
72738825	72758825	0.023310894422142122	0.0	0.0
72758825	72778825	0.030143277549313036	0.0	0.0
72778825	72798825	0.050596876625612734	0.0	0.0
72798825	72818825	0.058982609018639866	0.0	0.0
72818825	72838825	0.08400522976437423	0.0	0.0
72838825	72858825	0.005025431563296035	0.0	0.0
72858825	72878825	0.023726997731227818	0.0	0.0
72878825	72898825	0.013062238408075019	0.0	0.0
72898825	72918825	0.008652522732232111	0.0	0.0
72918825	72938825	0.02560653832508682	0.0	0.0
72938825	72958825	0.01538588942661224	0.0	0.0
72958825	72978825	0.028765640149264703	0.0	0.0
72978825	72998825	0.0762355066913027	0.0	0.0
72998825	73018825	0.25189140541051736	0.0	0.0
73018825	73038825	0.41771553841670356	0.0	0.0
73038825	73058825	0.0482011485960282	0.0	0.0
73058825	73078825	0.03213592937313134	0.0	0.0
73078825	73098825	0.031081841124816087	0.0	0.0
73098825	73118825	0.06076831552369955	0.0	0.0
73118825	73138825	0.03269004468800018	0.0	0.0
73138825	73158825	0.10230008442114456	0.0	0.0
73158825	73178825	0.04750201722775254	0.0	0.0
73178825	73198825	0.0485497485096828	0.0	0.0
73198825	73218825	0.034680479072897265	0.0	0.0
73218825	73238825	0.016031944133544654	0.0	0.0
73238825	73258825	0.0008767348156036592	0.0	0.0
73258825	73278825	0.023327137546640096	0.0	0.0
73278825	73298825	0.011710618358867088	0.0	0.0
73298825	73318825	0.031946579648800134	0.0	0.0
73318825	73338825	0.011191232074812553	0.0	0.0
73338825	73358825	0.0005765566271650615	0.0	0.0
73358825	73378825	0.0	0.0	0.0
73378825	73398825	0.020872892753654112	0.0	0.0
73398825	73418825	0.4747754810514579	0.0	0.0
73418825	73438825	0.40081202988746434	0.0	0.0
73438825	73458825	0.2162530481094669	0.0	0.0
73458825	73478825	0.22179537495222668	0.0	0.0
73478825	73498825	0.07438716787364108	0.0	0.0
73498825	73518825	0.08294522460979883	0.0	0.0
73518825	73538825	0.10671335770682494	0.0	0.0
73538825	73558825	0.6234973451581327	0.0	0.0
73558825	73578825	0.11172861053122181	0.0	0.0
73578825	73598825	0.16764205513134517	0.0	0.0
73598825	73618825	0.24942220791678088	0.0	0.0
73618825	73638825	0.12258056917091849	0.0	0.0
73638825	73658825	1.2567040488997845	0.0	0.0
73658825	73678825	0.6302709844240806	0.0	0.0
73678825	73698825	0.11060238060665101	0.0	0.0
73698825	73718825	0.03486985759654604	0.0	0.0
73718825	73738825	0.05396444822709944	0.0	0.0
73738825	73758825	1.7487977910696026	0.0	0.0
73758825	73778825	0.5125685247892765	0.0	0.0
73778825	73798825	0.10421905205887254	0.0	0.0
73798825	73818825	0.07238955332967964	0.0	0.0
73818825	73838825	0.11232838416681525	0.0	0.0
73838825	73858825	0.18471255263921482	0.0	0.0
73858825	73878825	0.03850469857923722	0.0	0.0
73878825	73898825	0.19001430499294353	0.0	0.0
73898825	73918825	0.11094327170326823	0.0	0.0
73918825	73938825	0.03582153514700123	0.0	0.0
73938825	73958825	0.006477704413613068	0.0	0.0
73958825	73978825	0.010556398555207739	0.0	0.0
73978825	73998825	0.0061890549905594585	0.0	0.0
73998825	74018825	0.011347353102105833	0.0	0.0
74018825	74038825	0.009584633034515996	0.0	0.0
74038825	74058825	0.01477366317646896	0.0	0.0
74058825	74078825	0.007118472735847436	0.0	0.0
74078825	74098825	0.004662279732087616	0.0	0.0
74098825	74118825	0.030725737599545083	0.0	0.0
74118825	74138825	0.016188766244073394	0.0	0.0
74138825	74158825	0.005278674298648501	0.0	0.0
74158825	74178825	0.007781650380993266	0.0	0.0
74178825	74198825	0.030891836461615436	0.0	0.0
74198825	74218825	0.015873043961107194	0.0	0.0
74218825	74238825	0.014590209864661318	0.0	0.0
74258825	74278825	0.019801990714962466	0.0	0.0
74278825	74298825	0.006461579779629345	0.0	0.0
74298825	74318825	0.0036844307979035876	0.0	0.0
74318825	74338825	0.014399993485312191	0.0	0.0
74338825	74358825	0.000885722900677675	0.0	0.0
74358825	74378825	0.002122035350417631	0.0	0.0
74378825	74398825	0.00013245107764890923	0.0	0.0
74398825	74418825	0.002917519062771206	0.0	0.0
74418825	74438825	0.003614816131501648	0.0	0.0
74438825	74458825	0.016189310579242708	0.0	0.0
74458825	74478825	0.01110033846076216	0.0	0.0
74478825	74498825	0.0068271237643992904	0.0	0.0
74498825	74518825	0.023276948326043122	0.0	0.0
74518825	74538825	0.013898927158766415	0.0	0.0
74538825	74558825	0.017277464192944163	0.0	0.0
74558825	74578825	0.005189401404670507	0.0	0.0
74578825	74598825	0.00836041788483655	0.0	0.0
74598825	74618825	0.014288757740910376	0.0	0.0
74618825	74638825	0.20330460661601937	0.0	0.0
74638825	74658825	0.19420157813504213	0.0	0.0
74658825	74678825	0.03294586897866219	0.0	0.0
74678825	74698825	0.0013490241100712166	0.0	0.0
74698825	74718825	0.030033503510888505	0.0	0.0
74718825	74738825	0.005903837757672191	0.0	0.0
74738825	74758825	0.005042788351263891	0.0	0.0
74758825	74778825	0.0002990582845607037	0.0	0.0
74778825	74798825	0.0017362392090888433	0.0	0.0
74798825	74818825	0.002737413910714751	0.0	0.0
74818825	74838825	0.00016409697782791545	0.0	0.0
74838825	74858825	0.07943037974947224	0.0	0.0
74858825	74878825	0.014012639961185446	0.0	0.0
74878825	74898825	0.0005651755651140103	0.0	0.0
74898825	74918825	0.002048511360736581	0.0	0.0
74918825	74938825	0.00012786193088262858	0.0	0.0
74938825	74958825	0.0	0.0	0.0
74958825	74978825	0.00143741791642168	0.0	0.0
74978825	74998825	0.029575531227657142	0.0	0.0
74998825	75018825	0.01377888858319391	0.0	0.0
75018825	75038825	0.032246167651772774	0.0	0.0
75038825	75058825	0.016507368649776647	0.0	0.0
75058825	75078825	0.022203828719682493	0.0	0.0
75078825	75098825	0.2728514094288221	0.0	0.0
75098825	75118825	0.31478976206969383	0.0	0.0
75118825	75138825	0.03682944670898547	0.0	0.0
75138825	75158825	0.07834784569140021	0.0	0.0
75158825	75178825	0.014093949936705909	0.0	0.0
75178825	75198825	0.017005117483244955	0.0	0.0
75198825	75218825	0.07144635340827842	0.0	0.0
75218825	75238825	0.07472517246763329	0.0	0.0
75238825	75258825	0.0449247763264586	0.0	0.0
75258825	75278825	0.043505061682625634	0.0	0.0
75278825	75298825	0.050969519837725116	0.0	0.0
75298825	75318825	0.007954389795073737	0.0	0.0
75318825	75338825	0.004860701740668816	0.0	0.0
75338825	75358825	0.0011930228725486858	0.0	0.0
75358825	75378825	0.0024928640050224343	0.0	0.0
75378825	75398825	0.0001520563190774397	0.0	0.0
75398825	75418825	0.03501839667827367	0.0	0.0
75418825	75438825	0.10250293917249158	0.0	0.0
75438825	75458825	0.028170052250912583	0.0	0.0
75458825	75478825	0.001367466183694971	0.0	0.0
75498825	75518825	0.0	0.0	0.0
75518825	75538825	0.00361047180679419	0.0	0.0
75538825	75558825	0.0002253548139698897	0.0	0.0
75558825	75578825	0.0	0.0	0.0
75578825	75598825	0.0	0.0	0.0
75598825	75618825	0.0	0.0	0.0
75618825	75638825	0.0	0.0	0.0
75638825	75658825	0.001846529603388481	0.0	0.0
75658825	75678825	0.0001152548358024683	0.0	0.0
75678825	75698825	0.0	0.0	0.0
75718825	75738825	0.0	0.0	0.0
75738825	75758825	0.00387186343026527	0.0	0.0
75758825	75778825	0.00024167009458495045	0.0	0.0
75778825	75798825	0.0	0.0	0.0
75798825	75818825	0.0	0.0	0.0
75818825	75838825	0.0008276617073188133	0.0	0.0
75838825	75858825	5.166015968656603e-05	0.0	0.0
75858825	75878825	0.0	0.0	0.0
75878825	75898825	0.0	0.0	0.0
75898825	75918825	0.0038290212351771487	0.0	0.0
75918825	75938825	0.009479620400070509	0.0	0.0
75938825	75958825	0.10616098281576303	0.0	0.0
75958825	75978825	0.0065902495437680985	0.0	0.0
75978825	75998825	0.0018099569264503586	0.0	0.0
75998825	76018825	0.00011297207907459079	0.0	0.0
76018825	76038825	0.0	0.0	0.0
76038825	76058825	0.005656210563652941	0.0	0.0
76058825	76078825	0.0003530436872399578	0.0	0.0
76078825	76098825	0.0	0.0	0.0
76098825	76118825	0.0	0.0	0.0
76118825	76138825	0.0011548512956802714	0.0	0.0
76138825	76158825	7.208235178880846e-05	0.0	0.0
76158825	76178825	0.0	0.0	0.0
76178825	76198825	0.0	0.0	0.0
76198825	76218825	0.006653824402878882	0.0	0.0
76218825	76238825	0.000415311748918071	0.0	0.0
76238825	76258825	0.00536508207952147	0.0	0.0
76258825	76278825	0.0003348723210325486	0.0	0.0
76278825	76298825	0.004484278227239095	0.0	0.0
76298825	76318825	0.002095858299805946	0.0	0.0
76318825	76338825	0.008007090677554746	0.0	0.0
76338825	76358825	0.010688771601602911	0.0	0.0
76358825	76378825	0.007176272463997284	0.0	0.0
76378825	76398825	0.006515849094423598	0.0	0.0
76398825	76418825	0.008509927521379869	0.21	0.0
76418825	76438825	0.022367249459263532	0.31	0.0
76438825	76458825	0.0013644281014257929	0.31	0.0
76458825	76478825	0.03155292342926407	0.31	0.0
76478825	76498825	0.07183073673387937	0.31	0.0
76498825	76518825	0.004360532541623644	0.31	0.0
76518825	76538825	0.0768785733735404	0.31	0.0
76538825	76558825	0.004798529812159892	0.31	0.0
76558825	76578825	0.12333082837155275	0.31	0.0
76578825	76598825	0.09515908534042015	0.31	0.0
76598825	76618825	0.028016903805965852	0.31	0.0
76618825	76638825	0.31983123061122115	0.31	0.0
76638825	76658825	0.019875022813424376	0.31	0.0
76698825	76718825	0.14741392590318952	0.31	0.0
76718825	76738825	0.009201134817330554	0.31	0.0
76738825	76758825	0.0	0.31	0.0
76758825	76778825	0.0	0.31	0.0
76778825	76798825	0.2260541615265048	0.31	0.0
76798825	76818825	0.07351946871174497	0.31	0.0
76818825	76838825	0.003708184304597136	0.31	0.0
76838825	76858825	0.056535649344369526	0.31	0.0
76858825	76878825	0.12466778168901418	0.31	0.0
76878825	76898825	0.007561132561130756	0.31	0.0
76898825	76918825	0.0	0.31	0.0
76918825	76938825	0.0	0.31	0.0
76938825	76958825	0.0	0.31	0.0
76958825	76978825	0.1486809185068691	0.31	0.0
76978825	76998825	0.15938723364720409	0.31	0.0
76998825	77018825	0.009369229477885758	0.31	0.0
77018825	77038825	0.0	0.31	0.0
77038825	77058825	0.10602082286868231	0.31	0.0
77058825	77078825	0.006617501560196638	0.31	0.0
77078825	77098825	0.0	0.31	0.0
77098825	77118825	0.0	0.31	0.0
77118825	77138825	0.0	0.31	0.0
77138825	77158825	0.0	0.31	0.0
77158825	77178825	0.0	0.31	0.0
77178825	77198825	0.0	0.31	0.0
77198825	77218825	0.0	0.31	0.0
77218825	77238825	0.0	0.31	0.0
77238825	77258825	0.0	0.31	0.0
77258825	77278825	0.10712802608511376	0.31	0.0
77278825	77298825	0.006686609861886251	0.31	0.0
77298825	77318825	0.0	0.31	0.0
77318825	77338825	0.07021384295681354	0.31	0.0
77338825	77358825	0.06675828286854482	0.31	0.0
77358825	77378825	0.0735660401740584	0.31	0.0
77378825	77398825	0.02203589099733239	0.31	0.0
77398825	77418825	0.001103977450657701	0.31	0.0
77418825	77438825	0.029466509038238893	0.31	0.0
77438825	77458825	0.034122801078027745	0.31	0.0
77458825	77478825	0.0087269925972122	0.31	0.0
77478825	77498825	0.026550255573480758	0.31	0.0
77498825	77518825	0.01117945769364933	0.31	0.0
77518825	77538825	0.04666595074628883	0.31	0.0
77538825	77558825	0.03454556191507493	0.31	0.0
77558825	77578825	0.0768171291821898	0.31	0.0
77578825	77598825	0.05577341153202948	0.31	0.0
77598825	77618825	0.043747171461396187	0.31	0.0
77618825	77638825	0.04991501339303015	0.31	0.0
77638825	77658825	0.0500632181840356	0.31	0.0
77658825	77678825	0.03266290596065188	0.31	0.0
77678825	77698825	0.04590767764225125	0.1	0.0
77698825	77718825	0.0959808068198025	0.0	0.0
77718825	77738825	0.09558745836931255	0.0	0.0
77738825	77758825	0.043719920109019435	0.0	0.0
77758825	77778825	0.02249527310500036	0.0	0.0
77778825	77798825	0.05752916298417788	0.0	0.0
77798825	77818825	0.09474720466642891	0.0	0.0
77818825	77838825	0.09330163744357108	0.0	0.0
77838825	77858825	1.8039100838721573	0.0	0.0
77858825	77878825	0.4733626203702037	0.0	0.0
77878825	77898825	0.12052961465348444	0.0	0.0
77898825	77918825	0.09727787435355163	0.0	0.0
77918825	77938825	0.5354690347895131	0.0	0.0
77938825	77958825	0.08088349847951921	0.0	0.0
77958825	77978825	0.035038799857498505	0.0	0.0
77978825	77998825	0.08581640244662923	0.0	0.0
77998825	78018825	0.7266520928977447	0.0	0.0
78018825	78038825	0.049677702045685564	0.0	0.0
78038825	78058825	0.01763654459933437	0.0	0.0
78058825	78078825	0.029432216229137827	0.0	0.0
78078825	78098825	0.05102657139903957	0.0	0.0
78098825	78118825	0.09106612840365835	0.0	0.0
78118825	78138825	0.13684231568601365	0.0	0.0
78138825	78158825	0.023769333468222097	0.0	0.0
78158825	78178825	0.04540086468818315	0.0	0.0
78178825	78198825	0.02807044260249005	0.0	0.0
78198825	78218825	0.08980674909508599	0.0	0.0
78218825	78238825	0.07202634700507599	0.0	0.0
78238825	78258825	0.07688878998987515	0.0	0.0
78258825	78278825	0.07195868370586984	0.0	0.0
78278825	78298825	0.4524647107643147	0.22	0.0
78298825	78318825	0.16043265995143385	0.31	0.0
78318825	78338825	0.18601997098747475	0.31	0.0
78338825	78358825	0.6479961726073645	0.87	0.0
78358825	78378825	0.0850578038366106	1.25	0.0
78378825	78398825	0.034888653500185385	1.25	0.0
78398825	78418825	0.032628825685071784	1.25	0.0
78418825	78438825	0.015070381926388316	1.25	0.0
78438825	78458825	0.016208301638688367	1.25	0.0
78458825	78478825	0.063996548854221	1.25	0.0
78478825	78498825	0.612433398067442	1.25	0.0
78498825	78518825	0.09112530872580976	1.25	0.0
78518825	78538825	0.5530523460030501	1.25	0.0
78538825	78558825	0.3386891090673676	1.25	0.0
78558825	78578825	0.11760904144576313	1.0	0.0
78578825	78598825	1.4764611672241539	0.0	0.0
78598825	78618825	0.24488670738606996	0.0	0.0
78618825	78638825	3.5609792138605347	0.0	0.0
78638825	78658825	0.28182904802321984	0.0	0.0
78658825	78678825	0.029910478199377668	0.0	0.0
78678825	78698825	0.07716687004022624	0.0	0.0
78698825	78718825	0.052970542678962465	0.0	0.0
78718825	78738825	0.029345579410919673	0.0	0.0
78738825	78758825	0.05280572029621085	0.0	0.0
78758825	78778825	0.04284851609611025	0.0	0.0
78778825	78798825	0.09799769826674117	0.0	0.0
78798825	78818825	0.05989719160954062	0.0	0.0
78818825	78838825	0.07314838614161218	0.0	0.0
78838825	78858825	0.12341579321675106	0.0	0.0
78858825	78878825	0.360946296314555	0.0	0.0
78878825	78898825	0.6138563537594377	0.0	0.0
78898825	78918825	0.29054703805701027	0.0	0.0
78918825	78938825	0.03650133362130563	0.0	0.0
78938825	78958825	0.04736910514062197	0.0	0.0
78958825	78978825	0.059650065566146465	0.0	0.0
78978825	78998825	0.016177888568368964	0.0	0.0
78998825	79018825	0.02128710224791081	0.0	0.0
79018825	79038825	0.021786290240088255	0.0	0.0
79038825	79058825	0.027238406554947546	0.0	0.0
79058825	79078825	0.09825210092823326	0.0	0.0
79078825	79098825	0.0268618245598807	0.0	0.0
79098825	79118825	0.1298260420611152	0.0	0.0
79118825	79138825	3.8369701558974936	0.0	0.0
79138825	79158825	0.449331622252993	0.0	0.0
79158825	79178825	0.8573583767553739	0.0	0.0
79178825	79198825	0.1366535237031554	0.0	0.0
79198825	79218825	0.042493608327212655	0.0	0.0
79218825	79238825	0.030993501628144446	0.0	0.0
79238825	79258825	0.04907249606887216	0.0	0.0
79258825	79278825	0.5195169188179862	0.0	0.0
79278825	79298825	0.3613778495006959	0.0	0.0
79298825	79318825	0.020543642081202403	0.0	0.0
79318825	79338825	0.07929563135064255	0.0	0.0
79338825	79358825	0.0698196974635335	0.0	0.0
79358825	79378825	0.26683813316892946	0.0	0.0
79378825	79398825	0.051743177085928224	0.0	0.0
79398825	79418825	0.02545389935036237	0.0	0.0
79418825	79438825	0.05136916519358174	0.0	0.0
79438825	79458825	0.023941606649965936	0.0	0.0
79458825	79478825	1.6197265455867274	0.0	0.0
79478825	79498825	2.853458938133207	0.0	0.0
79498825	79518825	1.0493744951729858	0.0	0.0
79518825	79538825	0.1421917686805513	0.0	0.0
79538825	79558825	0.05360519553343495	0.0	0.0
79558825	79578825	0.09306750678482836	0.0	0.0
79578825	79598825	0.06631271782690856	0.0	0.0
79598825	79618825	0.011348167236026253	0.0	0.0
79618825	79638825	0.01682645295318751	0.0	0.0
79638825	79658825	0.027031673022145902	0.0	0.0
79658825	79678825	0.011515275944316453	0.0	0.0
79678825	79698825	0.01946503083330129	0.0	0.0
79698825	79718825	0.011317467310881046	0.0	0.0
79718825	79738825	0.024346024306145502	0.0	0.0
79738825	79758825	0.037538708831721224	0.0	0.0
79758825	79778825	0.053011456124970435	0.0	0.0
79778825	79798825	0.16550639098906372	0.0	0.0
79798825	79818825	0.17540606895117317	0.0	0.0
79818825	79838825	0.04492774110795776	0.0	0.0
79838825	79858825	0.0172739036389299	0.0	0.0
79858825	79878825	0.01256295926363673	0.0	0.0
79878825	79898825	0.011309689229237153	0.0	0.0
79898825	79918825	0.013974716342062408	0.0	0.0
79918825	79938825	0.010719652049670075	0.0	0.0
79938825	79958825	0.014317077755364708	0.0	0.0
79958825	79978825	0.020079988766993354	0.0	0.0
79978825	79998825	0.01986544266810262	0.0	0.0
79998825	80018825	0.0684547081837379	0.0	0.0
80018825	80038825	0.07441264618293797	0.0	0.0
80038825	80058825	0.09035442291971325	0.0	0.0
80058825	80078825	1.716094525805531	0.0	0.0
80078825	80098825	0.6542977803645591	0.0	0.0
80098825	80118825	0.867388198620161	0.0	0.0
80118825	80138825	0.2597417991592301	0.0	0.0
80138825	80158825	0.1057518635716478	0.0	0.0
80158825	80178825	0.10958997933665122	0.0	0.0
80178825	80198825	1.3584559861304681	0.0	0.0
80198825	80218825	0.09672135530805456	0.0	0.0
80218825	80238825	0.016321042671599093	0.0	0.0
80238825	80258825	0.026307796018189895	0.0	0.0
80258825	80278825	0.034232744888789926	0.0	0.0
80278825	80298825	0.023601552526699206	0.0	0.0
80298825	80318825	0.014355704706318488	0.0	0.0
80318825	80338825	0.025013359401729697	0.0	0.0
80338825	80358825	0.016146787441917918	0.0	0.0
80358825	80378825	0.02689026540805001	0.0	0.0
80378825	80398825	0.013788263335196024	0.0	0.0
80398825	80418825	0.024438111164904172	0.0	0.0
80418825	80438825	0.08222360123573506	0.0	0.0
80438825	80458825	0.13491530703670757	0.0	0.0
80458825	80478825	0.12222571630055852	0.0	0.0
80478825	80498825	6.9399125928810115	0.0	0.0
80498825	80518825	0.748365579439644	0.0	0.0
80518825	80538825	5.143046901302695	0.0	0.0
80538825	80558825	0.5144391750969466	0.0	0.0
80558825	80578825	0.04780813116379893	0.0	0.0
80578825	80598825	0.08104727502316002	0.0	0.0
80598825	80618825	0.20703485113070738	0.0	0.0
80618825	80638825	0.06077854069810353	0.0	0.0
80638825	80658825	0.045448379930059596	0.0	0.0
80658825	80678825	0.057425249576626286	0.0	0.0
80678825	80698825	0.10921392145792075	0.0	0.0
80698825	80718825	0.09033171259935262	0.0	0.0
80718825	80738825	0.04058378355942825	0.0	0.0
80738825	80758825	1.9791154073323658	0.0	0.0
80758825	80778825	0.2536068933765276	0.0	0.0
80778825	80798825	0.026748698235260743	0.0	0.0
80798825	80818825	0.014490206997183654	0.0	0.0
80818825	80838825	0.021994740113068963	0.0	0.0
80838825	80858825	0.013039073258451642	0.0	0.0
80858825	80878825	0.03369142895831981	0.0	0.0
80878825	80898825	0.020015102886946037	0.0	0.0
80898825	80918825	0.028062380876617648	0.0	0.0
80918825	80938825	0.019784992520177694	0.0	0.0
80938825	80958825	0.03571467669576451	0.0	0.0
80958825	80978825	0.008647368616214015	0.0	0.0
80978825	80998825	0.015990557324974446	0.0	0.0
80998825	81018825	0.02094627821067101	0.0	0.0
81018825	81038825	0.013481850585259298	0.0	0.0
81038825	81058825	0.008888516047093434	0.0	0.0
81058825	81078825	0.015374760185527057	0.0	0.0
81078825	81098825	0.03690258124615344	0.0	0.0
81098825	81118825	0.045878025090741834	0.0	0.0
81118825	81138825	0.06152146525625201	0.0	0.0
81138825	81158825	0.021689000447364166	0.0	0.0
81158825	81178825	0.00730038386489297	0.0	0.0
81178825	81198825	0.008493264571203432	0.0	0.0
81198825	81218825	0.01622272166071278	0.0	0.0
81218825	81238825	0.051757510489581625	0.0	0.0
81238825	81258825	0.02685471081737623	0.0	0.0
81258825	81278825	0.23902588354715912	0.0	0.0
81278825	81298825	0.09198141001085988	0.0	0.0
81298825	81318825	0.06160499226195427	0.0	0.0
81318825	81338825	0.057273871608898706	0.0	0.0
81338825	81358825	0.1138915555052974	0.0	0.0
81358825	81378825	0.049030960452475285	0.0	0.0
81378825	81398825	0.03550443576907239	0.0	0.0
81398825	81418825	0.030908887548840983	0.0	0.0
81418825	81438825	0.0018011639991572976	0.0	0.0
81438825	81458825	0.1168819073637194	0.0	0.0
81458825	81478825	0.11005803219707246	0.0	0.0
81478825	81498825	0.047780360440055625	0.0	0.0
81498825	81518825	0.043196842435834694	0.0	0.0
81518825	81538825	0.04393256888337774	0.0	0.0
81538825	81558825	0.04554248259272769	0.0	0.0
81558825	81578825	0.05379373639233038	0.0	0.0
81578825	81598825	0.03155071104361982	0.0	0.0
81598825	81618825	0.13834504419380347	0.0	0.0
81618825	81638825	0.022413078624537765	0.0	0.0
81638825	81658825	0.026746845740161916	0.0	0.0
81658825	81678825	0.013110008794621765	0.0	0.0
81678825	81698825	0.01241864774308603	0.0	0.0
81698825	81718825	0.02180751260833134	0.0	0.0
81718825	81738825	0.0692811953364205	0.0	0.0
81738825	81758825	0.07340400440645142	0.0	0.0
81758825	81778825	2.0818581684520296	0.0	0.0
81778825	81798825	0.2710792227892961	0.0	0.0
81798825	81818825	0.029546639759361677	0.0	0.0
81818825	81838825	0.023084344142704383	0.0	0.0
81838825	81858825	0.05185385408242172	0.0	0.0
81858825	81878825	0.04825585498992316	0.0	0.0
81878825	81898825	0.11302594470416077	0.0	0.0
81898825	81918825	43.54428440025774	0.0	0.0
81918825	81938825	4.148601977211487	0.0	0.0
81938825	81958825	0.15748768701797122	0.0	0.0
81958825	81978825	0.6805974809474509	0.0	0.0
81978825	81998825	0.23984616128897418	0.0	0.0
81998825	82018825	0.3860741403472266	0.0	0.0
82018825	82038825	0.1900517127293208	0.0	0.0
82038825	82058825	0.07872888498263136	0.0	0.0
82058825	82078825	0.048126752925033794	0.0	0.0
82078825	82098825	0.5219036341293504	0.0	0.0
82098825	82118825	0.2125294242275423	0.0	0.0
82118825	82138825	0.07379818309028652	0.0	0.0
82138825	82158825	0.052142251719310605	0.0	0.0
82158825	82178825	0.02780544771100819	0.0	0.0
82178825	82198825	0.020516345539001137	0.0	0.0
82198825	82218825	0.026919922967409148	0.0	0.0
82218825	82238825	0.017148710659333717	0.0	0.0
82238825	82258825	0.016017079296778564	0.0	0.0
82258825	82278825	0.1580859138145678	0.0	0.0
82278825	82298825	0.10151345982271147	0.0	0.0
82298825	82318825	0.05554672441748594	0.0	0.0
82318825	82338825	0.026244138724148252	0.0	0.0
82338825	82358825	0.02757045708286816	0.0	0.0
82358825	82378825	0.03684363311126827	0.0	0.0
82378825	82398825	0.11257493385099857	0.0	0.0
82398825	82418825	0.12083853736170518	0.0	0.0
82418825	82438825	0.05491511776120604	0.0	0.0
82438825	82458825	0.03974297214419264	0.0	0.0
82458825	82478825	0.06106888863401027	0.0	0.0
82478825	82498825	0.07235275623149369	0.0	0.0
82498825	82518825	0.08482778356923756	0.0	0.0
82518825	82538825	0.04665813355105863	0.0	0.0
82538825	82558825	0.04414388213307241	0.0	0.0
82558825	82578825	0.03543537567455786	0.0	0.0
82578825	82598825	0.021846056248946453	0.0	0.0
82598825	82618825	0.030466627029488717	0.0	0.0
82618825	82638825	0.02750738916384551	0.0	0.0
82638825	82658825	0.03009694286180179	0.0	0.0
82658825	82678825	0.021015219741470477	0.0	0.0
82678825	82698825	0.8322845209236229	0.0	0.0
82698825	82718825	0.15248840244398648	0.0	0.0
82718825	82738825	0.33867670496399704	0.0	0.0
82738825	82758825	1.3955129490997076	0.0	0.0
82758825	82778825	0.2686546400865195	0.0	0.0
82778825	82798825	0.24769442882502657	0.0	0.0
82798825	82818825	0.09538667964681785	0.0	0.0
82818825	82838825	0.10654693732048175	0.0	0.0
82838825	82858825	0.1914464186218434	0.0	0.0
82858825	82878825	0.0475412637778133	0.0	0.0
82878825	82898825	0.013702607997587126	0.0	0.0
82898825	82918825	0.04019115904467341	0.0	0.0
82918825	82938825	0.022267591379533856	0.0	0.0
82938825	82958825	0.012513264114668144	0.0	0.0
82958825	82978825	0.008223372682256503	0.0	0.0
82978825	82998825	0.010477318156329829	0.0	0.0
82998825	83018825	0.010295946911898692	0.0	0.0
83018825	83038825	0.015877280012579313	0.0	0.0
83038825	83058825	0.009843612021910919	0.0	0.0
83058825	83078825	0.06270070730819775	0.0	0.0
83078825	83098825	0.06440085204272282	0.0	0.0
83098825	83118825	0.07456646471108938	0.0	0.0
83118825	83138825	0.07462771830901038	0.0	0.0
83138825	83158825	0.004382253131646818	0.0	0.0
83158825	83178825	0.014630664838020318	0.0	0.0
83178825	83198825	0.007310460909921609	0.0	0.0
83198825	83218825	0.004003134123927566	0.0	0.0
83218825	83238825	0.010616894850794848	0.0	0.0
83238825	83258825	0.017265421482522816	0.0	0.0
83258825	83278825	0.009483929331045965	0.0	0.0
83278825	83298825	0.0083154809194331	0.0	0.0
83298825	83318825	0.014214571697250792	0.0	0.0
83318825	83338825	0.0030535048674650836	0.0	0.0
83338825	83358825	0.009281780749507626	0.0	0.0
83358825	83378825	0.01639241535999653	0.0	0.0
83378825	83398825	0.043702061181483086	0.0	0.0
83398825	83418825	0.05242674433588334	0.0	0.0
83418825	83438825	0.05742547065475459	0.0	0.0
83438825	83458825	0.11101063877319016	0.0	0.0
83458825	83478825	0.09801816280824346	0.0	0.0
83478825	83498825	0.5189070172081824	0.0	0.0
83498825	83518825	0.5629374207066451	0.0	0.0
83518825	83538825	0.23436509750329615	0.0	0.0
83538825	83558825	0.1061240599396805	0.0	0.0
83558825	83578825	0.06291831247934655	0.0	0.0
83578825	83598825	0.12395469260654657	0.0	0.0
83598825	83618825	0.41157179085345114	0.0	0.0
83618825	83638825	1.1986992646321997	0.0	0.0
83638825	83658825	0.5584185471672032	0.0	0.0
83658825	83678825	0.39388565109864304	0.0	0.0
83678825	83698825	0.06368667386468473	0.0	0.0
83698825	83718825	0.03253855443602668	0.0	0.0
83718825	83738825	0.1949576345132295	0.0	0.0
83738825	83758825	0.07905301218972281	0.0	0.0
83758825	83778825	0.08392613589595088	0.0	0.0
83778825	83798825	0.027087532172538346	0.0	0.0
83798825	83818825	0.051468986797775326	0.0	0.0
83818825	83838825	0.03361784190497666	0.0	0.0
83838825	83858825	0.15258444172270028	0.0	0.0
83858825	83878825	0.23011784164470245	0.0	0.0
83878825	83898825	0.536404523515634	0.0	0.0
83898825	83918825	1.1655945137743426	0.0	0.0
83918825	83938825	0.3210010127296066	0.0	0.0
83938825	83958825	0.0950962206865111	0.0	0.0
83958825	83978825	0.1108737476590989	0.0	0.0
83978825	83998825	0.16560443931569135	0.0	0.0
83998825	84018825	0.15826253458816822	0.0	0.0
